orderID,created_at,paid_at,delivery_at,status
273678,2019-09-11,2019-09-20,2019-09-27,Completed
273685,2019-06-26,2019-07-03,2019-07-09,Completed
273692,2020-01-10,2020-01-19,2020-01-21,Completed
273693,2019-11-19,2019-11-22,2019-11-24,Completed
273696,2020-02-19,2020-02-23,2020-02-25,Completed
273697,2019-08-26,2019-08-31,2019-09-03,Completed
273698,2019-10-31,NULL,NULL,Unpaid
273701,2019-12-04,2019-12-07,2019-12-19,Completed
273702,2020-05-30,2020-06-09,2020-06-16,Completed
273705,2020-03-23,2020-03-27,2020-03-31,Completed
273708,2020-03-16,2020-03-27,NULL,"Paid & Undelivered"
273709,2020-04-16,2020-04-20,2020-04-20,Completed
273711,2020-03-15,2020-03-20,2020-03-28,Completed
273713,2020-05-11,2020-05-21,2020-06-01,Completed
273718,2020-05-25,2020-06-04,2020-06-13,Completed
273722,2020-04-16,2020-04-30,2020-05-06,Completed
273728,2019-09-14,2019-09-21,2019-10-05,Completed
273729,2020-05-28,2020-06-03,2020-06-08,Completed
273736,2019-08-21,2019-09-01,2019-09-02,Completed
273739,2020-05-26,2020-05-28,2020-06-03,Completed
273744,2020-02-02,2020-02-08,2020-02-15,Completed
273751,2020-05-16,2020-05-20,2020-05-28,Completed
273754,2020-05-20,2020-05-23,2020-06-03,Completed
273756,2019-07-08,2019-07-10,2019-07-20,Completed
273760,2019-10-24,2019-10-29,2019-11-01,Completed
273764,2020-04-19,2020-04-20,2020-04-30,Completed
273768,2020-02-12,2020-02-17,2020-02-22,Completed
273775,2020-03-09,NULL,NULL,Unpaid
273778,2019-10-23,2019-11-04,2019-11-14,Completed
273782,2020-05-20,2020-05-30,2020-06-08,Completed
273784,2019-11-25,2019-11-26,2019-11-30,Completed
273788,2019-11-25,2019-12-04,2019-12-07,Completed
273789,2019-03-09,2019-03-13,2019-03-17,Completed
273793,2019-12-27,2020-01-10,2020-01-22,Completed
273795,2020-01-07,2020-01-09,2020-01-21,Completed
273817,2019-05-15,2019-05-21,2019-05-24,Completed
273825,2019-06-16,2019-06-21,2019-06-27,Completed
273826,2020-03-28,2020-03-31,2020-04-10,Completed
273844,2019-12-21,2019-12-28,2020-01-06,Completed
273855,2020-04-28,2020-05-08,2020-05-09,Completed
273874,2019-12-16,2019-12-17,2019-12-20,Completed
273884,2020-04-22,2020-04-23,2020-05-01,Completed
273886,2019-11-06,NULL,NULL,Unpaid
273888,2019-12-27,2020-01-02,2020-01-04,Completed
273893,2019-12-21,2019-12-25,2019-12-25,Completed
273907,2020-05-27,2020-06-04,2020-06-07,Completed
273911,2019-12-09,NULL,NULL,Unpaid
273922,2020-03-02,2020-03-09,2020-03-13,Completed
273936,2020-04-29,2020-05-04,2020-05-05,Completed
273948,2020-01-05,2020-01-12,2020-01-13,Completed
273951,2020-04-20,2020-05-03,2020-05-14,Completed
273963,2019-12-04,2019-12-15,2019-12-24,Completed
273976,2020-01-25,2020-02-02,NULL,"Paid & Undelivered"
273991,2019-09-24,2019-09-30,NULL,"Paid & Undelivered"
273994,2020-02-24,2020-03-09,2020-03-13,Completed
274001,2020-01-07,2020-01-12,2020-01-16,Completed
274007,2019-12-29,2020-01-11,2020-01-16,Completed
274011,2020-05-20,2020-05-31,2020-06-06,Completed
274012,2019-06-08,2019-06-19,2019-06-20,Completed
274013,2019-12-29,NULL,NULL,Unpaid
274014,2019-10-18,2019-10-28,2019-11-07,Completed
274024,2020-04-19,2020-04-30,2020-05-02,Completed
274026,2020-03-28,2020-04-04,2020-04-08,Completed
274030,2020-03-14,2020-03-28,2020-04-09,Completed
274032,2019-12-09,2019-12-11,2019-12-22,Completed
274040,2019-05-31,2019-06-04,2019-06-16,Completed
274052,2019-11-08,2019-11-11,2019-11-12,Completed
274058,2019-11-25,2019-11-29,2019-12-10,Completed
274062,2020-05-14,NULL,NULL,Unpaid
274064,2020-05-29,2020-06-05,2020-06-05,Completed
274076,2020-04-20,2020-04-22,2020-04-23,Completed
274081,2019-11-14,2019-11-15,2019-11-21,Completed
274084,2020-04-29,2020-05-12,2020-05-26,Completed
274086,2019-12-25,2020-01-08,NULL,"Paid & Undelivered"
274092,2019-12-22,2019-12-23,NULL,"Paid & Undelivered"
274098,2020-02-20,2020-02-23,2020-03-06,Completed
274105,2020-01-23,2020-01-31,2020-02-07,Completed
274107,2019-02-07,2019-02-08,2019-02-08,Completed
274109,2019-12-27,2020-01-05,2020-01-08,Completed
274113,2019-11-29,2019-12-06,2019-12-13,Completed
274115,2020-03-24,2020-04-01,2020-04-06,Completed
274121,2019-09-07,2019-09-14,2019-09-17,Completed
274133,2019-12-26,NULL,NULL,Unpaid
274143,2019-11-20,NULL,NULL,Unpaid
274149,2019-10-13,2019-10-20,2019-10-27,Completed
274150,2020-01-24,2020-02-05,2020-02-17,Completed
274152,2020-05-20,2020-05-30,2020-06-11,Completed
274153,2019-10-17,2019-10-22,2019-10-22,Completed
274158,2019-12-05,2019-12-08,2019-12-18,Completed
274160,2020-04-16,2020-04-18,2020-04-20,Completed
274176,2020-04-28,2020-05-07,2020-05-15,Completed
274201,2019-04-30,2019-05-07,2019-05-18,Completed
274208,2020-05-29,2020-06-03,2020-06-06,Completed
274220,2020-04-07,NULL,NULL,Unpaid
274230,2020-05-20,2020-05-26,NULL,"Paid & Undelivered"
274250,2020-03-12,2020-03-17,2020-03-31,Completed
274254,2020-05-30,NULL,NULL,Unpaid
274258,2020-01-29,2020-02-05,2020-02-09,Completed
274262,2020-04-06,2020-04-14,2020-04-14,Completed
274264,2019-11-12,2019-11-17,2019-11-25,Completed
274269,2020-04-29,2020-05-08,2020-05-09,Completed
274288,2020-05-25,2020-06-05,2020-06-11,Completed
274289,2019-12-13,2019-12-21,2020-01-04,Completed
274292,2020-05-15,2020-05-24,2020-06-03,Completed
274293,2019-12-18,2019-12-28,2020-01-09,Completed
274295,2020-03-10,2020-03-20,2020-03-20,Completed
274303,2020-02-13,2020-02-22,2020-03-03,Completed
274304,2019-10-25,2019-11-05,2019-11-12,Completed
274313,2019-12-12,2019-12-13,2019-12-19,Completed
274320,2020-04-05,2020-04-18,2020-04-22,Completed
274326,2019-12-27,2019-12-30,2020-01-09,Completed
274337,2020-05-25,2020-05-28,2020-05-28,Completed
274338,2020-04-07,2020-04-17,2020-04-18,Completed
274346,2019-12-13,2019-12-23,2019-12-24,Completed
274360,2019-10-17,2019-10-26,2019-11-03,Completed
274371,2019-11-17,NULL,NULL,Unpaid
274378,2020-05-16,2020-05-18,2020-05-19,Completed
274391,2019-07-08,2019-07-13,2019-07-17,Completed
274402,2020-02-01,2020-02-15,2020-02-29,Completed
274409,2019-07-08,2019-07-21,2019-07-23,Completed
274411,2019-03-07,2019-03-20,2019-03-20,Completed
274413,2019-08-25,2019-08-30,2019-09-06,Completed
274420,2019-10-02,2019-10-03,2019-10-05,Completed
274421,2020-02-15,2020-02-23,2020-02-27,Completed
274430,2019-06-12,2019-06-22,2019-06-26,Completed
274440,2019-08-31,2019-09-08,2019-09-13,Completed
274441,2020-05-03,2020-05-11,2020-05-20,Completed
274448,2019-12-10,2019-12-19,2019-12-21,Completed
274451,2020-04-04,2020-04-05,2020-04-08,Completed
274468,2020-03-27,2020-03-28,2020-04-11,Completed
274477,2020-02-21,2020-02-22,2020-03-02,Completed
274479,2020-04-14,2020-04-24,2020-05-05,Completed
274490,2019-10-28,2019-11-07,2019-11-08,Completed
274502,2020-02-09,2020-02-15,2020-02-17,Completed
274509,2019-12-18,2019-12-20,2020-01-03,Completed
274511,2019-11-25,2019-11-26,2019-11-30,Completed
274533,2019-11-02,2019-11-05,2019-11-05,Completed
274534,2019-06-29,2019-07-05,2019-07-19,Completed
274554,2020-05-23,NULL,NULL,Unpaid
274555,2020-03-25,2020-04-08,2020-04-16,Completed
274565,2020-04-24,2020-04-25,2020-04-25,Completed
274573,2020-02-16,2020-02-17,NULL,"Paid & Undelivered"
274577,2019-12-17,2019-12-26,2019-12-29,Completed
274591,2020-02-12,2020-02-17,2020-02-29,Completed
274600,2019-12-21,2019-12-24,2019-12-24,Completed
274602,2019-08-25,2019-09-03,2019-09-08,Completed
274605,2019-11-21,2019-12-03,2019-12-10,Completed
274615,2020-04-22,2020-04-26,2020-05-07,Completed
274627,2019-12-15,NULL,NULL,Unpaid
274632,2019-05-31,2019-06-07,2019-06-09,Completed
274635,2020-01-02,2020-01-06,2020-01-15,Completed
274643,2019-10-21,2019-11-03,NULL,"Paid & Undelivered"
274645,2020-03-23,2020-03-25,2020-04-06,Completed
274648,2020-02-09,2020-02-13,2020-02-17,Completed
274655,2019-11-05,2019-11-16,NULL,"Paid & Undelivered"
274657,2019-07-08,2019-07-21,2019-08-01,Completed
274660,2020-01-19,2020-02-01,2020-02-09,Completed
274662,2020-03-16,2020-03-30,2020-04-05,Completed
274669,2020-04-24,2020-05-01,2020-05-15,Completed
274671,2020-05-11,2020-05-20,2020-05-23,Completed
274673,2019-09-14,2019-09-27,2019-09-30,Completed
274679,2020-02-25,2020-03-09,2020-03-14,Completed
274685,2020-01-07,2020-01-12,2020-01-12,Completed
274686,2019-08-05,2019-08-18,2019-08-26,Completed
274690,2019-11-15,NULL,NULL,Unpaid
274703,2020-02-04,2020-02-15,2020-02-24,Completed
274707,2019-12-29,2020-01-08,2020-01-22,Completed
274710,2019-08-26,2019-09-04,2019-09-16,Completed
274727,2020-05-23,2020-05-24,2020-06-04,Completed
274733,2019-09-20,2019-10-01,2019-10-07,Completed
274734,2019-10-29,2019-10-30,2019-10-31,Completed
274743,2019-05-17,2019-05-24,2019-05-30,Completed
274744,2019-10-30,2019-11-01,2019-11-05,Completed
274750,2020-03-07,2020-03-10,2020-03-22,Completed
274751,2019-12-03,2019-12-15,2019-12-29,Completed
274758,2020-02-10,2020-02-19,2020-03-04,Completed
274766,2019-07-21,2019-07-24,2019-07-27,Completed
274768,2019-08-05,2019-08-13,2019-08-22,Completed
274773,2019-12-04,2019-12-10,2019-12-16,Completed
274780,2020-05-20,2020-05-22,2020-05-29,Completed
274787,2020-04-03,2020-04-04,2020-04-08,Completed
274791,2019-08-04,2019-08-10,2019-08-13,Completed
274807,2019-12-27,2019-12-31,NULL,"Paid & Undelivered"
274810,2020-03-01,NULL,NULL,Unpaid
274811,2020-03-30,2020-04-04,2020-04-12,Completed
274812,2019-12-27,2020-01-08,2020-01-18,Completed
274816,2019-11-08,2019-11-16,2019-11-19,Completed
274828,2020-05-30,2020-06-09,2020-06-10,Completed
274839,2020-05-20,2020-06-03,2020-06-07,Completed
274842,2020-01-08,2020-01-15,2020-01-27,Completed
274846,2019-10-22,2019-11-03,2019-11-04,Completed
274854,2019-10-09,2019-10-17,2019-10-25,Completed
274856,2019-12-04,2019-12-15,2019-12-29,Completed
274865,2019-05-11,2019-05-22,2019-06-05,Completed
274871,2019-12-16,2019-12-29,2020-01-04,Completed
274875,2019-11-05,2019-11-17,2019-11-19,Completed
274884,2019-11-24,2019-11-27,2019-12-11,Completed
274891,2019-09-08,2019-09-19,2019-09-29,Completed
274896,2019-07-30,2019-08-05,2019-08-19,Completed
274899,2020-04-25,2020-04-27,2020-05-04,Completed
274904,2020-04-25,NULL,NULL,Unpaid
274907,2020-04-27,2020-05-03,2020-05-03,Completed
274911,2019-10-31,NULL,NULL,Unpaid
274912,2020-02-19,2020-02-28,2020-03-13,Completed
274913,2019-10-04,2019-10-16,2019-10-23,Completed
274918,2020-04-30,2020-05-04,2020-05-07,Completed
274922,2020-02-17,NULL,NULL,Unpaid
274924,2020-02-08,2020-02-21,2020-03-06,Completed
274925,2019-09-22,2019-10-01,2019-10-01,Completed
274935,2019-05-21,2019-06-01,2019-06-08,Completed
274945,2019-10-01,2019-10-11,2019-10-23,Completed
274947,2019-10-21,NULL,NULL,Unpaid
274950,2019-04-09,2019-04-17,NULL,"Paid & Undelivered"
274957,2019-09-05,2019-09-19,2019-09-30,Completed
274958,2019-12-09,2019-12-15,2019-12-17,Completed
274962,2019-06-27,2019-07-07,2019-07-09,Completed
274971,2019-12-17,2019-12-23,2020-01-01,Completed
274976,2019-11-26,2019-11-30,2019-12-04,Completed
275001,2020-02-21,2020-02-22,NULL,"Paid & Undelivered"
275003,2019-09-24,2019-10-08,2019-10-16,Completed
275017,2020-02-13,2020-02-23,2020-02-23,Completed
275025,2019-06-26,2019-06-28,2019-07-03,Completed
275051,2020-01-05,2020-01-19,2020-01-30,Completed
275052,2020-01-16,2020-01-21,2020-01-22,Completed
275072,2020-04-15,2020-04-20,2020-04-20,Completed
275073,2019-08-05,2019-08-08,2019-08-10,Completed
275077,2019-07-20,2019-08-02,2019-08-12,Completed
275080,2019-09-03,2019-09-06,NULL,"Paid & Undelivered"
275082,2019-03-29,2019-03-30,2019-04-11,Completed
275086,2020-05-06,2020-05-13,2020-05-17,Completed
275092,2019-12-10,2019-12-13,2019-12-21,Completed
275098,2020-02-03,2020-02-11,2020-02-19,Completed
275099,2019-08-04,2019-08-06,2019-08-12,Completed
275114,2019-11-08,2019-11-21,2019-12-03,Completed
275115,2019-11-02,2019-11-06,NULL,"Paid & Undelivered"
275118,2019-12-26,2020-01-02,2020-01-14,Completed
275140,2020-04-11,2020-04-16,2020-04-19,Completed
275145,2019-11-20,2019-11-26,2019-12-01,Completed
275146,2019-06-07,2019-06-10,2019-06-24,Completed
275153,2019-12-03,2019-12-17,2019-12-24,Completed
275157,2019-09-26,2019-09-27,2019-10-03,Completed
275166,2020-05-01,2020-05-15,2020-05-27,Completed
275173,2019-10-14,2019-10-27,2019-11-05,Completed
275179,2020-03-11,2020-03-17,2020-03-18,Completed
275181,2019-10-10,2019-10-24,NULL,"Paid & Undelivered"
275183,2020-05-19,2020-05-27,2020-06-01,Completed
275196,2020-03-17,2020-03-22,2020-03-25,Completed
275215,2020-05-30,2020-06-12,2020-06-21,Completed
275217,2019-12-07,2019-12-18,2020-01-01,Completed
275221,2020-05-20,2020-06-01,2020-06-07,Completed
275227,2019-11-20,2019-11-26,2019-12-06,Completed
275243,2020-01-02,2020-01-09,2020-01-15,Completed
275245,2019-10-20,2019-10-22,NULL,"Paid & Undelivered"
275253,2020-04-14,2020-04-18,NULL,"Paid & Undelivered"
275257,2020-03-17,2020-03-21,2020-03-29,Completed
275259,2020-05-22,2020-05-23,2020-06-01,Completed
275269,2020-01-02,2020-01-09,2020-01-17,Completed
275271,2020-05-03,2020-05-13,2020-05-18,Completed
275273,2020-05-29,2020-06-10,2020-06-18,Completed
275278,2020-04-23,2020-04-25,NULL,"Paid & Undelivered"
275280,2020-04-19,2020-04-30,2020-05-11,Completed
275285,2019-12-14,2019-12-17,2019-12-21,Completed
275288,2019-09-24,2019-10-03,2019-10-07,Completed
275293,2020-05-09,2020-05-12,2020-05-16,Completed
275298,2019-12-29,2020-01-09,2020-01-21,Completed
275299,2020-02-06,2020-02-20,2020-02-27,Completed
275309,2020-05-22,2020-06-03,2020-06-04,Completed
275320,2020-03-08,2020-03-18,NULL,"Paid & Undelivered"
275336,2020-02-17,2020-02-26,2020-03-11,Completed
275338,2020-03-07,NULL,NULL,Unpaid
275340,2020-05-26,2020-05-31,2020-06-04,Completed
275344,2020-05-23,2020-05-26,2020-05-28,Completed
275356,2019-07-19,2019-07-26,2019-07-29,Completed
275357,2019-12-01,2019-12-06,NULL,"Paid & Undelivered"
275383,2019-10-10,2019-10-14,2019-10-19,Completed
275395,2020-03-08,2020-03-15,2020-03-29,Completed
275404,2019-10-29,2019-11-01,2019-11-04,Completed
275405,2019-12-15,2019-12-21,2019-12-21,Completed
275407,2020-05-28,2020-06-02,2020-06-02,Completed
275418,2019-11-03,2019-11-08,2019-11-14,Completed
275419,2020-01-15,2020-01-27,2020-01-30,Completed
275422,2020-05-05,2020-05-12,2020-05-20,Completed
275430,2019-12-08,2019-12-09,2019-12-11,Completed
275431,2020-05-11,2020-05-12,2020-05-19,Completed
275433,2019-12-06,2019-12-19,2019-12-27,Completed
275440,2019-08-19,2019-08-31,2019-09-07,Completed
275443,2019-10-30,2019-10-31,2019-11-01,Completed
275444,2019-08-01,2019-08-10,2019-08-15,Completed
275447,2019-12-14,2019-12-23,2019-12-28,Completed
275453,2020-02-23,2020-03-02,NULL,"Paid & Undelivered"
275474,2020-01-12,2020-01-18,2020-01-20,Completed
275480,2019-06-26,2019-06-27,2019-07-02,Completed
275485,2019-11-12,2019-11-25,2019-12-02,Completed
275490,2020-05-27,2020-05-30,NULL,"Paid & Undelivered"
275492,2020-01-09,NULL,NULL,Unpaid
275500,2019-10-17,2019-10-31,2019-11-08,Completed
275514,2019-08-10,2019-08-12,2019-08-21,Completed
275519,2019-10-14,NULL,NULL,Unpaid
275523,2019-09-28,2019-10-03,2019-10-05,Completed
275531,2019-09-23,2019-09-28,2019-10-01,Completed
275540,2019-05-18,2019-05-22,2019-05-26,Completed
275563,2019-11-16,2019-11-22,NULL,"Paid & Undelivered"
275569,2019-11-04,2019-11-17,2019-11-19,Completed
275576,2019-05-28,2019-06-03,2019-06-10,Completed
275584,2020-04-22,2020-04-24,2020-05-03,Completed
275588,2020-02-26,2020-02-27,2020-03-07,Completed
275590,2020-03-20,2020-03-29,2020-04-10,Completed
275595,2020-04-03,2020-04-10,2020-04-11,Completed
275603,2019-03-16,2019-03-25,2019-03-31,Completed
275604,2020-02-26,2020-03-09,2020-03-20,Completed
275613,2019-12-27,2020-01-10,2020-01-11,Completed
275621,2020-03-29,2020-04-02,2020-04-10,Completed
275624,2020-02-28,2020-03-04,2020-03-09,Completed
275631,2020-04-18,2020-04-30,2020-05-12,Completed
275632,2020-03-29,2020-04-11,2020-04-11,Completed
275633,2020-03-04,2020-03-12,2020-03-20,Completed
275649,2020-02-20,2020-03-03,2020-03-05,Completed
275651,2020-02-04,2020-02-05,2020-02-15,Completed
275656,2019-09-25,2019-10-09,2019-10-13,Completed
275662,2019-07-24,NULL,NULL,Unpaid
275677,2020-05-27,2020-06-07,2020-06-09,Completed
275682,2020-02-19,2020-03-03,2020-03-03,Completed
275689,2019-10-15,2019-10-19,2019-10-19,Completed
275700,2019-12-06,2019-12-07,NULL,"Paid & Undelivered"
275701,2020-05-02,2020-05-11,2020-05-20,Completed
275702,2019-09-02,2019-09-03,2019-09-15,Completed
275713,2019-12-28,2020-01-06,2020-01-13,Completed
275715,2020-04-11,2020-04-18,2020-05-02,Completed
275726,2020-01-30,2020-02-01,2020-02-01,Completed
275731,2019-03-12,2019-03-14,NULL,"Paid & Undelivered"
275735,2019-12-22,2020-01-04,2020-01-18,Completed
275744,2019-10-06,2019-10-08,2019-10-10,Completed
275749,2020-05-27,2020-05-30,2020-05-31,Completed
275755,2020-05-20,2020-06-01,NULL,"Paid & Undelivered"
275761,2020-05-21,2020-05-29,2020-06-09,Completed
275767,2020-04-30,2020-05-06,2020-05-14,Completed
275789,2020-03-22,2020-04-01,2020-04-08,Completed
275795,2019-12-09,2019-12-15,2019-12-26,Completed
275804,2020-05-28,2020-05-29,2020-05-31,Completed
275806,2019-11-13,2019-11-16,2019-11-20,Completed
275810,2019-11-30,2019-12-06,2019-12-13,Completed
275815,2019-05-01,2019-05-15,2019-05-25,Completed
275817,2020-02-22,2020-02-29,2020-03-05,Completed
275836,2019-08-16,2019-08-26,2019-08-26,Completed
275841,2019-10-06,2019-10-16,2019-10-23,Completed
275842,2020-04-22,2020-05-05,2020-05-19,Completed
275844,2019-11-15,2019-11-18,2019-11-19,Completed
275850,2019-12-24,2019-12-25,2019-12-30,Completed
275852,2020-02-03,2020-02-13,2020-02-19,Completed
275863,2019-04-05,2019-04-08,2019-04-17,Completed
275869,2019-08-30,2019-09-13,2019-09-22,Completed
275885,2020-05-26,2020-06-02,2020-06-16,Completed
275886,2020-03-27,NULL,NULL,Unpaid
275894,2019-12-23,2020-01-05,2020-01-07,Completed
275897,2020-04-13,2020-04-25,2020-05-06,Completed
275905,2019-11-10,2019-11-18,2019-11-30,Completed
275907,2019-12-25,2020-01-08,2020-01-17,Completed
275910,2019-11-07,2019-11-08,2019-11-19,Completed
275926,2019-07-21,2019-07-28,2019-07-30,Completed
275934,2019-03-02,2019-03-09,2019-03-19,Completed
275960,2020-03-02,2020-03-15,2020-03-23,Completed
275963,2019-06-02,2019-06-04,2019-06-11,Completed
275970,2020-02-20,2020-03-02,2020-03-05,Completed
275971,2020-04-09,2020-04-17,2020-04-22,Completed
275973,2019-11-07,2019-11-16,2019-11-21,Completed
275975,2020-05-08,2020-05-22,2020-05-29,Completed
275979,2019-12-22,2019-12-24,2019-12-27,Completed
275983,2020-02-20,2020-02-27,2020-03-05,Completed
275996,2019-12-23,2019-12-26,NULL,"Paid & Undelivered"
276005,2019-07-17,2019-07-18,2019-07-27,Completed
276007,2019-11-01,2019-11-06,2019-11-15,Completed
276011,2019-07-02,2019-07-10,2019-07-18,Completed
276017,2019-12-20,2020-01-02,NULL,"Paid & Undelivered"
276018,2020-04-16,NULL,NULL,Unpaid
276022,2020-04-20,2020-05-01,2020-05-13,Completed
276040,2019-12-19,NULL,NULL,Unpaid
276057,2019-07-19,2019-07-26,2019-08-06,Completed
276068,2019-07-13,2019-07-24,2019-07-24,Completed
276071,2019-07-19,2019-07-26,2019-07-31,Completed
276085,2019-11-18,NULL,NULL,Unpaid
276088,2020-05-15,2020-05-22,2020-05-27,Completed
276091,2020-02-29,2020-03-04,2020-03-13,Completed
276095,2019-07-24,2019-07-31,2019-08-02,Completed
276097,2019-02-07,2019-02-13,2019-02-21,Completed
276099,2019-07-19,2019-07-21,2019-07-24,Completed
276113,2019-06-03,2019-06-10,2019-06-17,Completed
276114,2019-12-23,2019-12-24,2020-01-01,Completed
276120,2020-04-17,2020-04-29,2020-04-29,Completed
276122,2019-12-16,2019-12-24,2019-12-24,Completed
276123,2020-03-10,2020-03-24,2020-03-29,Completed
276125,2019-09-30,NULL,NULL,Unpaid
276126,2019-07-25,2019-08-02,2019-08-03,Completed
276128,2019-07-31,2019-08-14,2019-08-23,Completed
276141,2019-11-15,2019-11-23,2019-11-27,Completed
276155,2019-11-11,2019-11-17,2019-11-25,Completed
276165,2019-08-31,2019-09-14,2019-09-28,Completed
276176,2019-11-13,2019-11-22,2019-11-22,Completed
276189,2019-08-17,2019-08-19,2019-08-22,Completed
276190,2020-02-21,2020-02-25,2020-03-10,Completed
276215,2019-03-12,2019-03-16,2019-03-20,Completed
276220,2019-10-30,2019-11-09,2019-11-16,Completed
276226,2019-09-13,2019-09-27,2019-10-04,Completed
276232,2019-12-29,2020-01-10,2020-01-19,Completed
276243,2019-08-30,2019-09-06,2019-09-16,Completed
276245,2019-11-18,2019-11-23,2019-12-05,Completed
276246,2019-10-31,2019-11-04,2019-11-15,Completed
276247,2020-05-05,2020-05-13,2020-05-20,Completed
276251,2019-12-01,2019-12-08,2019-12-11,Completed
276252,2019-12-03,2019-12-13,2019-12-17,Completed
276275,2020-05-21,2020-05-26,2020-06-09,Completed
276288,2019-10-21,2019-10-25,2019-11-03,Completed
276293,2020-04-26,2020-05-01,2020-05-02,Completed
276315,2020-05-13,2020-05-21,2020-05-30,Completed
276328,2020-03-11,2020-03-18,2020-03-25,Completed
276329,2020-01-15,2020-01-27,2020-01-27,Completed
